REGIÃO;ESTADO;DESTINATÁRIO;ORIGEM;FORNECEDOR;MEDICAMENTO;APRESENTAÇÃO;QUANTIDADE;PEDIDO SISMAT;Pauta;STATUS;DATA DE ENTREGA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;TOCANTINS;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOREPINEFRINA, HEMITARTARATO 2 MG/ML;AMPOLA 4 mL;10.150;324097;11;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOREPINEFRINA, HEMITARTARATO 2 MG/ML;AMPOLA 4 mL;5.250;324067;11;Entrega realizada;06/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOREPINEFRINA, HEMITARTARATO 2 MG/ML;AMPOLA 4 mL;25.800;324087;11;Entrega realizada;04/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;NOREPINEFRINA, HEMITARTARATO 2 MG/ML;AMPOLA 4 mL;2.150;324084;11;Entrega realizada;03/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;ACRE;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;45;324628;12;Entrega realizada;11/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;ALAGOAS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.100;324629;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAZONAS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;435;324630;12;Entrega realizada;10/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAPÁ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.110;324631;12;Entrega realizada;11/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;BAHIA;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.500;324632;12;Entrega realizada;06/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;CEARÁ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.835;324633;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;675;324634;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;ESPÍRITO SANTO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;240;324635;12;Entrega realizada;11/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;GOIÁS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.895;324636;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.440;324637;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.660;324638;12;Entrega realizada;10/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;375;324639;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.370;324640;12;Entrega realizada;10/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.845;324641;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.940;324642;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PERNAMBUCO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.725;324643;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;4.890;324644;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.525;324645;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.060;324646;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.000;324647;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;465;324648;12;Entrega realizada;12/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RORAIMA;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.290;324649;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.300;324650;12;Entrega realizada;10/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.465;324651;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.355;324652;12;Entrega realizada;06/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;26.805;324653;12;Entrega realizada;06/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;TOCANTINS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;780;324654;12;Entrega realizada;07/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;OPERAÇÃO URUGUAI;;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;20.322;;;Entrega realizada;18/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;OPERAÇÃO URUGUAI;;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;4.000;;;Entrega realizada;18/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;OPERAÇÃO URUGUAI;;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;10.000;;;Entrega realizada;18/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;OPERAÇÃO URUGUAI;;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;1.840;;;Entrega realizada;18/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;ACORDO TRIPARTITE;UNIMED;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.500;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;ACORDO TRIPARTITE;UNIMED;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;2.500;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;ACORDO TRIPARTITE;UNIMED;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 5 mL;5.000;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;ACORDO TRIPARTITE;UNIMED;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.500;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;ACORDO TRIPARTITE;UNIMED;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;2.500;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;ACORDO TRIPARTITE;UNIMED;MORFINA 10 MG/ML;AMPOLA 1ML;10.000;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;ACORDO TRIPARTITE;UNIMED;MIDAZOLAM 5 MG/ML, SOLUÇÃO INJETÁVEL;AMPOLA 5 mL;5.000;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;ACORDO TRIPARTITE;UNIMED;CETAMINA, CLORIDRATO 50 MG/ML;FRASCO-AMPOLA 10 mL;200;-;-;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;ACORDO TRIPARTITE;REDE D'OR;ROCURÔNIO, BROMETO 10 MG/ML;AMPOLA 5 mL;800;;;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;ACORDO TRIPARTITE;REDE D'OR;CETAMINA, CLORIDRATO 50 MG/ML;FRASCO-AMPOLA 10 mL;200;;;Entrega realizada;27/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;ACRE;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;150;325822;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;ALAGOAS;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;1.040;325823;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAPÁ;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;975;325824;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAZONAS;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;595;325825;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;BAHIA;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;2.835;325826;13;Entrega realizada;14/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;CEARÁ;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;7.180;325827;13;Entrega realizada;14/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;125;325828;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;ESPÍRITO SANTO;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;195;325829;13;Entrega realizada;19/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;GOIÁS;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;8.435;325830;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;2.350;325831;13;Entrega realizada;19/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;3.005;325832;13;Entrega realizada;18/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;7.280;325833;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;7.240;325834;13;Entrega realizada;18/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;3.425;325835;13;Entrega realizada;14/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;115;325836;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;6.925;325838;13;Entrega realizada;18/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PERNAMBUCO;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;3.195;325839;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;1.770;325840;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;12.850;325841;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;6.235;325842;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;8.905;325842;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;1.510;325844;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RORAIMA;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;1.410;325846;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;7.000;325847;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;27.885;325848;13;Entrega realizada;14/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;2.570;325849;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;TOCANTINS;SES;REQUISIÇÃO ADMINISTRATIVA;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;DEXMEDETOMIDINA, CLORIDRATO 100 MCG/ML ;AMPOLA 2 mL;3.245;325851;13;Entrega realizada;19/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;ALAGOAS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;645;325823;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAPÁ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.110;325824;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAZONAS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;300;325825;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;BAHIA;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.460;325826;13;Entrega realizada;14/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;CEARÁ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.205;325827;13;Entrega realizada;14/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;4.035;325828;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;ESPÍRITO SANTO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;240;325829;13;Entrega realizada;19/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;GOIÁS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.330;325830;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.575;325831;13;Entrega realizada;19/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.175;325832;13;Entrega realizada;18/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;1.275;325833;13;Entrega realizada;17/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;3.765;325834;13;Entrega realizada;18/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;2.550;325835;13;Entrega realizada;14/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;REQUISIÇÃO ADMINISTRATIVA; BLAU FARMACÊUTICA S/A;SUXAMETÔNIO, CLORETO 100 MG PÓ LIOF. INJETÁVEL;-;120;325836;13;Entrega realizada;15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
